,time,avg_packet_len,packet_count,cpu_usage,mem_usage,bandwidth_calc,bandwidth,bandwidth_limit
188,2020-12-08 17:37:43.069502,228,82,4.9,2.2141040333720876,18696,18704,0
189,2020-12-08 17:37:44.093447,217,77,3.9,2.2141040333720876,16709,16471,0
190,2020-12-08 17:37:45.117460,199,80,4.9,2.2141040333720876,15920,14611,0
191,2020-12-08 17:37:46.173473,207,85,2.8,2.2141040333720876,17595,17472,0
192,2020-12-08 17:37:47.198423,212,80,3.9,2.2141040333720876,16960,18814,0
193,2020-12-08 17:37:48.220672,218,79,3.9,2.2141040333720876,17222,16220,0
194,2020-12-08 17:37:49.244679,232,74,4.9,2.2141040333720876,17168,20209,0
195,2020-12-08 17:37:50.269356,214,80,3.9,2.2141040333720876,17120,17476,0
196,2020-12-08 17:37:51.325661,234,71,3.8,2.2141040333720876,16614,17353,0
197,2020-12-08 17:37:52.348625,223,72,4.9,2.2141040333720876,16056,15858,0
198,2020-12-08 17:37:53.409261,196,91,3.8,2.2141040333720876,17836,18369,0
199,2020-12-08 17:37:54.497560,196,87,3.7,2.2141040333720876,17052,18242,0
200,2020-12-08 17:37:55.581525,213,87,5.5,2.2141040333720876,18531,21185,0
201,2020-12-08 17:37:56.637396,240,79,3.8,2.2141040333720876,18960,18437,0
202,2020-12-08 17:37:57.661355,423,138,5.9,2.2141040333720876,58374,56360,0
203,2020-12-08 17:37:58.717522,231,66,3.8,2.2141040333720876,15246,16153,0
204,2020-12-08 17:37:59.773523,214,88,3.8,2.2141040333720876,18832,17604,0
205,2020-12-08 17:38:00.797485,230,75,3.9,2.2141040333720876,17250,17234,0
206,2020-12-08 17:38:01.853540,211,94,3.8,2.2141040333720876,19834,20628,0
207,2020-12-08 17:38:02.877440,254,62,3.9,2.2141040333720876,15748,15788,0
208,2020-12-08 17:38:03.901544,213,88,4.9,2.2141040333720876,18744,17741,0
209,2020-12-08 17:38:04.957479,235,71,3.8,2.2141040333720876,16685,19086,0
210,2020-12-08 17:38:05.981651,219,84,3.9,2.2141040333720876,18396,18815,0
211,2020-12-08 17:38:07.005466,202,89,5.9,2.2141040333720876,17978,17984,0
212,2020-12-08 17:38:08.029339,232,70,3.9,2.2141040333720876,16240,16212,0
213,2020-12-08 17:38:09.053342,204,84,2.9,2.2141040333720876,17136,16311,0
214,2020-12-08 17:38:10.109406,222,71,4.7,2.2141040333720876,15762,21205,0
215,2020-12-08 17:38:11.134391,200,92,2.9,2.2141040333720876,18400,17748,0
216,2020-12-08 17:38:12.157596,241,68,4.9,2.2141040333720876,16388,16583,0
217,2020-12-08 17:38:13.213311,194,100,4.7,2.2141040333720876,19400,18434,0
218,2020-12-08 17:38:14.269373,224,80,3.8,2.2141040333720876,17920,17034,0
219,2020-12-08 17:38:15.325498,211,78,3.8,2.2141040333720876,16458,18399,0
220,2020-12-08 17:38:16.349439,218,84,3.9,2.2141040333720876,18312,21981,0
221,2020-12-08 17:38:17.374031,210,78,3.9,2.2141040333720876,16380,17117,0
222,2020-12-08 17:38:18.465440,217,79,4.6,2.2141040333720876,17143,18359,0
223,2020-12-08 17:38:19.517511,202,91,3.8,2.2141040333720876,18382,20106,0
224,2020-12-08 17:38:20.577576,231,81,4.7,2.2141040333720876,18711,20234,0
225,2020-12-08 17:38:21.693550,207,86,2.7,2.2141040333720876,17802,17256,0
226,2020-12-08 17:38:22.721545,213,81,4.9,2.2141040333720876,17253,16581,0
227,2020-12-08 17:38:23.774056,220,88,3.8,2.2147388179042444,19360,20995,0
228,2020-12-08 17:38:24.829505,210,92,4.7,2.2147388179042444,19320,19320,0
229,2020-12-08 17:38:25.852689,205,86,3.9,2.2147388179042444,17630,16523,0
230,2020-12-08 17:38:26.877516,205,92,4.9,2.2147388179042444,18860,22618,0
231,2020-12-08 17:38:27.901474,228,74,3.9,2.2147388179042444,16872,15395,0
232,2020-12-08 17:38:28.925537,224,75,4.9,2.2147388179042444,16800,17593,0
233,2020-12-08 17:38:29.981418,241,68,3.8,2.2147388179042444,16388,16950,0
234,2020-12-08 17:38:31.005437,211,106,3.9,2.2147388179042444,22366,21430,0
235,2020-12-08 17:38:32.033449,223,81,4.9,2.2147388179042444,18063,26811,0
236,2020-12-08 17:38:33.085530,445,130,4.8,2.2147876474836408,57850,52031,0
237,2020-12-08 17:38:34.109371,216,78,4.9,2.2147876474836408,16848,16945,0
238,2020-12-08 17:38:35.137323,202,92,3.9,2.2147876474836408,18584,21088,0
239,2020-12-08 17:38:36.189327,221,78,4.8,2.2147876474836408,17238,20578,0
240,2020-12-08 17:38:37.213479,223,83,3.9,2.2147876474836408,18509,22620,0
241,2020-12-08 17:38:38.237334,209,86,3.9,2.2147876474836408,17974,18202,0
242,2020-12-08 17:38:39.261489,186,96,3.9,2.2147876474836408,17856,16484,0
243,2020-12-08 17:38:40.285389,246,69,5.9,2.2147876474836408,16974,16534,0
244,2020-12-08 17:38:41.313336,214,74,2.9,2.2147876474836408,15836,15870,0
245,2020-12-08 17:38:42.396710,201,91,5.5,2.2147876474836408,18291,17134,0
246,2020-12-08 17:38:43.453523,209,85,2.8,2.2147876474836408,17765,20879,0
247,2020-12-08 17:38:44.477464,218,94,5.9,2.2147876474836408,20492,21512,0
248,2020-12-08 17:38:45.501550,220,73,3.9,2.2147876474836408,16060,16331,0
249,2020-12-08 17:38:46.525351,207,91,3.9,2.2147876474836408,18837,25711,0
250,2020-12-08 17:38:47.549608,217,106,3.9,2.2147876474836408,23002,16815,0
251,2020-12-08 17:38:48.577526,219,81,4.9,2.2147876474836408,17739,18139,0
252,2020-12-08 17:38:49.630709,214,97,4.7,2.2147876474836408,20758,20828,0
